ITEM_ID,GENRES,YEAR,CREATION_TIMESTAMP
3675,Comedy|Musical|Romance,1954,1641013200
3676,Drama|Horror,1977,1641013200
3677,Documentary,1992,1641013200
3678,Drama,1955,1641013200
3679,Documentary|Musical,1981,1641013200
3680,Documentary,1988,1641013200
3681,Action|Drama|Thriller|Western,1965,1641013200
3682,Action|Crime|Drama|Thriller,1973,1641013200
3683,Crime|Drama|Film-Noir,1984,1641013200
3684,Drama|Romance,1989,1641013200
3685,Comedy|Drama|Romance,1985,1641013200
3686,Horror|Sci-Fi|Thriller,1990,1641013200
3687,Adventure|Animation|Fantasy|Sci-Fi,1988,1641013200
3688,Comedy,1982,1641013200
3689,Comedy,1983,1641013200
3690,Comedy,1985,1641013200
3691,Comedy,1983,1641013200
3692,Comedy|Horror,1986,1641013200
3693,Comedy|Horror,1985,1641013200
3694,Comedy|Horror,1989,1641013200
3695,Comedy|Horror,1989,1641013200
3696,Comedy|Horror|Sci-Fi|Thriller,1986,1641013200
3697,Action|Sci-Fi|Thriller,1990,1641013200
3698,Action|Sci-Fi,1987,1641013200
3699,Adventure|Drama|Romance|Sci-Fi,1984,1641013200
3700,Drama|Sci-Fi,1984,1641013200
3701,Crime|Drama|Sci-Fi|Thriller,1988,1641013200
3702,Action|Adventure|Sci-Fi,1979,1641013200
3703,Action|Adventure|Sci-Fi|Thriller,1981,1641013200
3704,Action|Adventure|Sci-Fi,1985,1641013200
3705,Action|Comedy|Romance,1990,1641013200
3706,Film-Noir|Horror|Mystery|Thriller,1987,1641013200
3707,Drama|Romance,1986,1641013200
3708,Horror|Thriller,1984,1641013200
3709,Horror,1992,1641013200
3710,Action|Comedy|Crime|Thriller,1988,1641013200
3711,Drama,1992,1641013200
3712,Comedy,1991,1641013200
3713,Drama,1990,1641013200
3714,Drama,1988,1641013200
3715,Comedy|Crime,1987,1641013200
3716,Action|Comedy|Crime|Drama,1987,1641013200
3717,Action|Crime,2000,1641013200
3719,Comedy|Romance,2000,1641013200
3720,Drama,1999,1641013200
3723,Drama,1990,1641013200
3724,Drama|War,1978,1641013200
3725,Animation|Musical,1981,1641013200
3726,Action|Thriller,1976,1641013200
3727,Horror|Western,1987,1641013200
3728,Crime|Drama|Film-Noir|Thriller,1992,1641013200
3729,Action|Crime|Drama|Thriller,1971,1641013200
3730,Drama|Mystery,1974,1641013200
3731,Drama|Thriller,1981,1641013200
3732,Horror,1978,1641013200
3733,Drama,1973,1641013200
3735,Crime|Drama,1973,1641013200
3736,Drama,1951,1641013200
3737,Drama|Western,1962,1641013200
3738,Drama,1974,1641013200
3739,Comedy|Romance,1932,1641013200
3740,Action|Adventure|Comedy|Fantasy,1986,1641013200
3741,Crime|Drama|Thriller,1973,1641013200
3742,Drama|War,1925,1641013200
3743,Comedy|Romance,2000,1641013200
3744,Action|Crime|Thriller,2000,1641013200
3745,Action|Adventure|Animation|Children|Sci-Fi,2000,1641013200
3746,Drama,1999,1641013200
3747,Drama,1999,1641013200
3751,Animation|Children|Comedy,2000,1641013200
3752,Adventure|Comedy,2000,1641013200
3753,Action|Drama|War,2000,1641013200
3754,Adventure|Animation|Children|Comedy|Fantasy,2000,1641013200
3755,Drama|Thriller,2000,1641013200
3756,Drama,2000,1641013200
3758,Drama|Sci-Fi|Thriller,1989,1641013200
3760,Comedy,1977,1641013200
3761,Action|Crime|Drama|Thriller,1993,1641013200
3763,Action|Crime|Thriller,1986,1641013200
3764,Action|Crime|Thriller,1991,1641013200
3765,Crime|Drama|Romance,1990,1641013200
3766,Action|War,1984,1641013200
3767,Action|War,1985,1641013200
3768,Action|War,1988,1641013200
3769,Action,1974,1641013200
3770,Horror|Sci-Fi|Thriller,1984,1641013200
3771,Action|Adventure|Fantasy,1973,1641013200
3773,Comedy,1990,1641013200
3774,Comedy|Drama|Romance,1991,1641013200
3783,Crime|Drama,1998,1641013200
3784,Comedy|Fantasy,2000,1641013200
3785,Comedy|Horror,2000,1641013200
3786,Comedy,1999,1641013200
3787,Comedy,1999,1641013200
3788,Drama|Mystery,1966,1641013200
3789,Drama,1964,1641013200
3790,Drama,2000,1641013200
3791,Drama,1984,1641013200
3792,Drama|Romance|Western,1946,1641013200
3793,Action|Adventure|Sci-Fi,2000,1641013200
3794,Comedy|Drama,2000,1641013200
3795,Drama,1999,1641013200
3797,Thriller,2000,1641013200
3798,Drama|Horror|Mystery,2000,1641013200
3799,Animation|Children,2000,1641013200
3801,Drama|Mystery,1959,1641013200
3802,Action|Sci-Fi,1992,1641013200
3806,Western,1969,1641013200
3807,Adventure|Fantasy,1977,1641013200
3808,Drama|War,1960,1641013200
3809,Comedy,1991,1641013200
3810,Drama|Thriller,1992,1641013200
3811,Drama|War,1980,1641013200
3812,Comedy,1972,1641013200
3813,Drama,1978,1641013200
3814,Comedy,1975,1641013200
3816,Drama,1985,1641013200
3819,Comedy,1985,1641013200
3821,Comedy,2000,1641013200
3822,Drama|Romance,1999,1641013200
3823,Drama,1999,1641013200
3824,Drama|Romance,2000,1641013200
3825,Comedy|Drama|Romance,2000,1641013200
3826,Horror|Sci-Fi|Thriller,2000,1641013200
3827,Action|Adventure|Comedy|Sci-Fi,2000,1641013200
3830,Comedy|Horror|Thriller,2000,1641013200
3831,Comedy,2000,1641013200
3832,Horror,1963,1641013200
3833,Horror|Sci-Fi,1962,1641013200
3834,Adventure|Drama|Romance,1980,1641013200
3835,Thriller,1993,1641013200
3836,Action|Comedy|War,1970,1641013200
3837,Action|Fantasy|Horror|Sci-Fi|Thriller,1988,1641013200
3838,Horror,1994,1641013200
3839,Horror,1998,1641013200
3840,Horror,1988,1641013200
3841,Action|Comedy,1990,1641013200
3843,Horror,1983,1641013200
3844,Drama,1989,1641013200
3845,Drama,1956,1641013200
3846,Comedy,1983,1641013200
3847,Horror,1974,1641013200
3849,Horror|Mystery|Thriller,1945,1641013200
3851,Comedy,2000,1641013200
3852,Comedy,2000,1641013200
3855,Drama|Romance,1999,1641013200
3857,Thriller,2000,1641013200
3858,Comedy,2000,1641013200
3859,Documentary,2000,1641013200
3861,Comedy,2000,1641013200
3862,Comedy,2000,1641013200
3863,Drama|Horror|Thriller,2000,1641013200
3864,Action|Adventure|Sci-Fi,1999,1641013200
3865,Comedy|Documentary,2000,1641013200
3868,Action|Comedy|Crime|Romance,1988,1641013200
3869,Comedy,1991,1641013200
3870,Drama,1940,1641013200
3871,Drama|Western,1953,1641013200
3872,Drama,1959,1641013200
3873,Comedy|Western,1965,1641013200
3877,Action|Adventure|Fantasy,1984,1641013200
3879,Action|Thriller,2000,1641013200
3882,Comedy,2000,1641013200
3884,Comedy,2000,1641013200
3888,Drama|Romance,2000,1641013200
3889,Action|Adventure|Fantasy,2000,1641013200
3893,Comedy|Crime|Drama|Romance|Thriller,2000,1641013200
3894,Drama,1999,1641013200
3895,Crime|Thriller,2000,1641013200
3896,Crime|Thriller,2000,1641013200
3897,Drama,2000,1641013200
3898,Action|Comedy,2000,1641013200
3899,Crime|Drama|Thriller,2000,1641013200
3900,Comedy|Drama,2000,1641013200
3901,Comedy|Drama,2000,1641013200
3906,Crime|Thriller,2000,1641013200
3908,Horror,2000,1641013200
3909,Comedy|Romance,2000,1641013200
3910,Drama|Musical,2000,1641013200
3911,Comedy,2000,1641013200
3912,Comedy|Drama,2000,1641013200
3914,Drama,2000,1641013200
3915,Drama,2000,1641013200
3916,Drama,2000,1641013200
3917,Horror,1987,1641013200
3918,Horror,1988,1641013200
3919,Horror,1992,1641013200
3920,Drama|Fantasy|Mystery|Romance,1993,1641013200
3922,Comedy,1964,1641013200
3925,Comedy|Drama,1984,1641013200
3926,Adventure|Sci-Fi,1961,1641013200
3927,Adventure|Sci-Fi,1966,1641013200
3928,Comedy|Horror,1948,1641013200
3929,Comedy,1940,1641013200
3930,Adventure|Horror|Sci-Fi,1954,1641013200
3932,Horror|Sci-Fi,1933,1641013200
3933,Horror|Sci-Fi,1959,1641013200
3937,Sci-Fi|Thriller,1984,1641013200
3938,Horror,1982,1641013200
3939,Horror,1987,1641013200
3940,Horror,1990,1641013200
3941,Horror,1986,1641013200
3942,Horror,1990,1641013200
3943,Comedy,2000,1641013200
3945,Adventure|Animation|Children,2000,1641013200
3946,Action|Drama|Thriller,2000,1641013200
3947,Action|Crime|Drama|Thriller,1971,1641013200
3948,Comedy,2000,1641013200
3949,Drama,2000,1641013200
3950,Drama,2000,1641013200
3951,Drama,2000,1641013200
3952,Drama|Thriller,2000,1641013200
3953,Comedy|Romance,2000,1641013200
3955,Comedy,2000,1641013200
3957,Action|Drama,1971,1641013200
3958,Drama,1977,1641013200
3959,Action|Adventure|Sci-Fi,1960,1641013200
3962,Comedy|Horror,1987,1641013200
3963,Musical,1964,1641013200
3964,Animation|Children,1949,1641013200
3965,Drama|Film-Noir,1946,1641013200
3966,Crime|Film-Noir,1945,1641013200
3967,Drama,2000,1641013200
3968,Comedy,2000,1641013200
3969,Drama,2000,1641013200
3971,Comedy|Mystery,1981,1641013200
3972,Action|Comedy,1994,1641013200
3973,Crime|Horror|Mystery|Thriller,2000,1641013200
3974,Adventure|Children,2000,1641013200
3977,Action|Comedy,2000,1641013200
3978,Drama|Romance,2000,1641013200
3979,Comedy,2000,1641013200
3980,Drama,2000,1641013200
3981,Action|Sci-Fi|Thriller,2000,1641013200
3983,Drama|Romance,2000,1641013200
3984,Action|Adventure|Thriller,1971,1641013200
3985,Drama|War,1976,1641013200
3986,Action|Sci-Fi|Thriller,2000,1641013200
3987,Drama|Romance,2000,1641013200
3988,Children|Comedy|Fantasy,2000,1641013200
3989,Documentary,1999,1641013200
3990,Animation|Children|Comedy,2000,1641013200
3991,Children|Comedy,2000,1641013200
3992,Drama|Romance|War,2000,1641013200
3993,Drama|Romance,2000,1641013200
3994,Drama|Sci-Fi,2000,1641013200
3996,Action|Drama|Romance,2000,1641013200
3997,Action|Adventure|Comedy|Fantasy,2000,1641013200
3998,Drama,2000,1641013200
3999,Action|Adventure,2000,1641013200
4000,Adventure|Drama,1984,1641013200
4002,Comedy,1987,1641013200
4003,Comedy,1988,1641013200
4005,Action|Adventure|Thriller,1987,1641013200
4006,Adventure|Animation|Children|Sci-Fi,1986,1641013200
4007,Drama,1987,1641013200
4008,Drama|War,1989,1641013200
4009,Drama,1988,1641013200
4010,Comedy,1985,1641013200
4011,Comedy|Crime|Thriller,2000,1641013200
4012,Comedy|Drama,1988,1641013200
4014,Drama|Romance,2000,1641013200
4015,Comedy|Sci-Fi,2000,1641013200
4016,Adventure|Animation|Children|Comedy|Fantasy,2000,1641013200
4017,Drama,2000,1641013200
4018,Comedy|Romance,2000,1641013200
4019,Drama,2000,1641013200
4020,Thriller,2000,1641013200
4021,Drama,2000,1641013200
4022,Drama,2000,1641013200
4023,Comedy|Drama|Romance,2000,1641013200
4024,Romance,2000,1641013200
4025,Comedy|Crime,2000,1641013200
4027,Adventure|Comedy|Crime,2000,1641013200
4029,Comedy|Drama,2000,1641013200
4030,Horror,2000,1641013200
4031,Drama|Romance|Western,2000,1641013200
4032,Comedy,2000,1641013200
4033,Drama|Thriller|War,2000,1641013200
4034,Crime|Drama|Thriller,2000,1641013200
4035,Romance|Western,2000,1641013200
4036,Drama|Horror,2000,1641013200
4037,Crime|Film-Noir|Mystery|Thriller,1987,1641013200
4039,Children|Musical,1982,1641013200
4040,Comedy,1991,1641013200
4041,Drama|Romance,1982,1641013200
4042,Action|Drama|War|Western,1960,1641013200
4043,Crime|Drama,1986,1641013200
4046,Drama,1956,1641013200
4047,Drama|War,1993,1641013200
4051,Horror|Sci-Fi,1960,1641013200
4052,Crime|Drama|Thriller,2001,1641013200
4053,Action|Comedy,2001,1641013200
4054,Drama|Romance,2001,1641013200
4055,Drama,2000,1641013200
4056,Crime|Drama|Mystery|Thriller,2001,1641013200
4061,Drama|Romance,1991,1641013200
4062,Comedy|Drama|Romance,1988,1641013200
4063,Comedy|Drama|Romance,1992,1641013200
4064,Action|Crime|Thriller,1973,1641013200
4065,Action|Crime|Drama,1974,1641013200
4066,Action|Comedy,1988,1641013200
4067,Drama|Romance,1993,1641013200
4068,Comedy,2001,1641013200
4069,Comedy|Romance,2001,1641013200
4074,Drama,1999,1641013200
4077,Drama|Thriller,2000,1641013200
4078,Drama,1987,1641013200
4079,Comedy|Sci-Fi,1987,1641013200
4080,Comedy,1987,1641013200
4081,Comedy,1987,1641013200
4082,Comedy|Drama|Romance,1987,1641013200
4083,Thriller,1987,1641013200
4084,Action|Comedy|Crime|Thriller,1987,1641013200
4085,Action|Comedy|Crime|Drama,1984,1641013200
4086,Action|Crime|Mystery|Romance|Thriller,1987,1641013200
4089,Comedy,1987,1641013200
4090,Animation|Children,1987,1641013200
4091,Comedy|Romance,1987,1641013200
4092,Romance|Sci-Fi,1987,1641013200
4093,Thriller,1988,1641013200
4102,Comedy|Documentary,1987,1641013200
4103,Action|Adventure|Drama|War,1987,1641013200
4104,Comedy,1987,1641013200
4105,Fantasy|Horror|Thriller,1981,1641013200
4109,Drama|Thriller,1987,1641013200
4110,Thriller,1987,1641013200
4111,Drama|War,1987,1641013200
4113,Drama,1987,1641013200
4115,Comedy,1987,1641013200
4116,Comedy,1987,1641013200
4117,Drama,1987,1641013200
4121,Action|Adventure|Comedy|Sci-Fi,1987,1641013200
4123,Comedy,1987,1641013200
4124,Horror|Thriller,1987,1641013200
4125,Comedy|Sci-Fi,1987,1641013200
4126,Drama,1987,1641013200
4127,Comedy,1987,1641013200
4128,Comedy|Horror|Thriller,1987,1641013200
4129,Fantasy|Romance,1987,1641013200
4130,Comedy|Fantasy,1987,1641013200
4131,Comedy|Romance|Sci-Fi,1987,1641013200
4132,Comedy|Romance,1987,1641013200
4133,Action|Adventure|Fantasy|Sci-Fi,1987,1641013200
4135,Adventure|Comedy|Horror,1987,1641013200
4138,Comedy|Horror,1987,1641013200
4139,Crime|Drama,1987,1641013200
4141,Comedy|Romance,2001,1641013200
4142,Action|Adventure|Drama|Thriller,2000,1641013200
4143,Horror|Mystery,2001,1641013200
4144,Drama|Romance,2000,1641013200
4146,Drama|Mystery|Romance,2001,1641013200
4147,Comedy|Drama|Romance,2000,1641013200
4148,Horror|Thriller,2001,1641013200
4149,Comedy|Romance,2001,1641013200
4152,Drama,2000,1641013200
4153,Comedy|Fantasy|Romance,2001,1641013200
4154,Animation|Children,2001,1641013200
4155,Drama|Romance,2001,1641013200
4156,Comedy,2000,1641013200
4157,Comedy|Drama|Fantasy|Romance,2000,1641013200
4158,Animation|Comedy|Fantasy,2001,1641013200
4159,Action|Thriller,2001,1641013200
4160,Drama|Romance,2000,1641013200
4161,Action|Comedy,2001,1641013200
4164,Drama,2001,1641013200
4166,Action|Drama,2001,1641013200
4167,Thriller,2001,1641013200
4168,Comedy|Romance,2001,1641013200
4171,Documentary,2000,1641013200
4174,Drama,1990,1641013200
4175,Comedy|Drama,1996,1641013200
4178,Drama,1939,1641013200
4180,Action|Drama,1986,1641013200
4181,Comedy,1988,1641013200
4184,Comedy|Drama|Romance,1947,1641013200
4187,Drama,1963,1641013200
4189,Drama,1965,1641013200
4190,Drama,1960,1641013200
4191,Comedy|Drama|Romance,1966,1641013200
4193,Musical,1995,1641013200
4194,Drama|Romance|War,1945,1641013200
4195,Horror|Mystery,1971,1641013200
4197,Comedy,1979,1641013200
4198,Sci-Fi,1980,1641013200
4200,Action,1991,1641013200
4202,Drama,1972,1641013200
4203,Action|Crime|Drama,1991,1641013200
4204,Comedy,1983,1641013200
4205,Comedy|Drama|Romance,1990,1641013200
4207,Action|Adventure|War,1990,1641013200
4210,Action|Crime|Drama|Horror|Thriller,1986,1641013200
4211,Drama,1990,1641013200
4212,Crime|Mystery,1978,1641013200
4214,Comedy,1984,1641013200
4215,Comedy,1987,1641013200
4217,Documentary,1997,1641013200
4218,Crime|Drama,1986,1641013200
4219,Comedy,1985,1641013200
4220,Comedy,1974,1641013200
4221,Comedy,1991,1641013200
4223,Drama|War,2001,1641013200
4224,Action|Thriller,2001,1641013200
4225,Comedy,2001,1641013200
4226,Mystery|Thriller,2000,1641013200
4228,Comedy|Crime|Romance,2001,1641013200
4229,Comedy|Romance,2001,1641013200
4231,Comedy|Romance,2001,1641013200
4232,Action|Adventure|Children|Comedy,2001,1641013200
4233,Comedy,2001,1641013200
4234,Drama|Thriller,2001,1641013200
4235,Drama|Thriller,2000,1641013200
4236,Documentary,2000,1641013200
4237,Documentary,2000,1641013200
4238,Action|Crime|Mystery|Thriller,2001,1641013200
4239,Crime|Drama,2001,1641013200
4240,Comedy|Fantasy,2001,1641013200
4241,Animation|Children,2001,1641013200
4242,Comedy|Crime|Drama|Thriller,2000,1641013200
4243,Crime|Drama|Mystery,2001,1641013200
4246,Comedy|Drama|Romance,2001,1641013200
4247,Adventure|Comedy|Mystery|Romance,2001,1641013200
4248,Comedy,2001,1641013200
4251,Drama|Thriller,2000,1641013200
4252,Drama,2000,1641013200
4254,Comedy|Drama,2001,1641013200
4255,Comedy,2001,1641013200
4256,Drama,2001,1641013200
4259,Drama|Romance,2000,1641013200
4260,Drama,2000,1641013200
4262,Action|Crime|Drama,1983,1641013200
4263,Drama,1962,1641013200
4265,Action|Thriller,2001,1641013200
4267,Comedy,2001,1641013200
4268,Comedy,2001,1641013200
4270,Action|Adventure|Comedy|Thriller,2001,1641013200
4273,Drama,2000,1641013200
4275,Action|Adventure|Fantasy|Sci-Fi,1983,1641013200
4276,Comedy,1985,1641013200
4278,Documentary,1934,1641013200
4280,Comedy|Drama|Romance,1982,1641013200
4282,Drama|Fantasy,1969,1641013200
4284,Comedy,1966,1641013200
4285,Comedy|Romance,1991,1641013200
4289,Comedy|Drama,1980,1641013200
4290,Comedy|Drama|Musical,1991,1641013200
4291,Comedy|Crime,1980,1641013200
4292,Drama,1979,1641013200
4293,Comedy,1985,1641013200
4294,Children|Fantasy|Musical,1953,1641013200
4296,Drama|Romance,1970,1641013200
4297,Drama,1987,1641013200
4298,Crime|Film-Noir|Thriller,1955,1641013200
4299,Action|Comedy|Romance,2001,1641013200
4300,Drama,2000,1641013200
4304,Documentary,2001,1641013200
4305,Romance|Thriller,2001,1641013200
4306,Adventure|Animation|Children|Comedy|Fantasy|Romance,2001,1641013200
4307,Comedy|Romance,2000,1641013200
4308,Drama|Musical|Romance,2001,1641013200
4310,Action|Drama|Romance|War,2001,1641013200
4312,Adventure|Drama,1999,1641013200
4313,Drama,2000,1641013200
4316,Drama,1978,1641013200
4317,Comedy|Romance,1992,1641013200
4321,Comedy|Western,1991,1641013200
4322,Drama,1988,1641013200
4323,Adventure|War|Western,1959,1641013200
4325,Drama,1960,1641013200
4326,Crime|Drama|Thriller,1988,1641013200
4327,Adventure|Western,1960,1641013200
4329,Western,1959,1641013200
4333,Comedy|Crime,1987,1641013200
4334,Drama,2000,1641013200
4337,Drama|Romance|War,1966,1641013200
4338,Drama|War,1949,1641013200
4339,Action|Adventure|Drama|War,1965,1641013200
4340,Comedy,2001,1641013200
4342,Drama|Romance,2000,1641013200
4343,Comedy|Sci-Fi,2001,1641013200
4344,Action|Crime|Drama,2001,1641013200
4345,Drama,2001,1641013200
4347,Comedy|Drama,2000,1641013200
4349,Comedy|War,1970,1641013200
4350,Comedy|Documentary,1996,1641013200
4351,Action|Crime|Thriller,1991,1641013200
4353,Action|War,1983,1641013200
4354,Crime|Thriller,1992,1641013200
4355,Action|Drama,1986,1641013200
4356,Comedy|Musical|Romance,1953,1641013200
4357,Comedy|Drama|Romance,1953,1641013200
4359,Comedy,1955,1641013200
4361,Comedy|Romance,1982,1641013200
4366,Adventure|Animation|Children|Fantasy,2001,1641013200
4367,Action|Adventure,2001,1641013200
4368,Comedy,2001,1641013200
4369,Action|Crime|Thriller,2001,1641013200
4370,Adventure|Drama|Sci-Fi,2001,1641013200
4371,Crime|Drama,2001,1641013200
4372,Drama|Romance,2001,1641013200
4373,Comedy,2001,1641013200
4374,Comedy|Romance,1999,1641013200
4378,Crime|Drama,2000,1641013200
4380,Drama|Romance,2000,1641013200
4381,Comedy,2001,1641013200
4383,Crime|Drama|Mystery|Thriller,2000,1641013200
4384,Drama,2000,1641013200
4386,Children|Comedy,2001,1641013200
4387,Action,2001,1641013200
4388,Comedy,2001,1641013200
4389,Drama,2001,1641013200
4390,Crime|Drama|Thriller,2000,1641013200
4392,Comedy|Drama|Fantasy|Romance,1990,1641013200
4393,Drama,1988,1641013200
4394,Comedy|Musical,1965,1641013200
4395,Comedy|Crime,1958,1641013200
4396,Action|Comedy,1981,1641013200
4397,Action|Comedy,1984,1641013200
4399,Comedy|Drama,1964,1641013200
4402,Comedy,1965,1641013200
4403,Horror,1960,1641013200
4404,Drama|Fantasy|Horror,1926,1641013200
4406,Crime|Drama|Western,1962,1641013200
4407,Drama|Thriller|War,1986,1641013200
4408,Drama,1987,1641013200
4409,Comedy|Drama|Mystery|Thriller,1991,1641013200
4410,Comedy|Crime|Drama,1986,1641013200
4412,Comedy|Horror|Sci-Fi,1972,1641013200
4419,Drama|Romance,1955,1641013200
4420,Drama,1954,1641013200
4422,Drama,1972,1641013200
4424,Drama,1970,1641013200
4426,Film-Noir,1955,1641013200
4427,Drama,1968,1641013200
4428,Comedy|Drama|Romance|Western,1961,1641013200
4429,Drama,1956,1641013200
4432,Drama|Film-Noir,1957,1641013200
4433,Drama,1956,1641013200
4434,Action|Comedy|Sci-Fi|Thriller,1965,1641013200
4436,Mystery|Thriller,1976,1641013200
4437,Horror,1977,1641013200
4438,Action|Drama|Romance|Thriller,1972,1641013200
4439,Drama,1981,1641013200
4440,Action|Thriller,1971,1641013200
4441,Action,1978,1641013200
4442,Action|Comedy|Drama,1985,1641013200
4443,Action|Sci-Fi|Thriller,1981,1641013200
4444,Action|Crime,1972,1641013200
4445,Adventure|Documentary|IMAX,1998,1641013200
4446,Adventure|Animation|Fantasy|Sci-Fi,2001,1641013200
4447,Comedy|Romance,2001,1641013200
4448,Action|Drama,2001,1641013200
4449,Drama,2000,1641013200
4450,Crime|Drama|Thriller,2001,1641013200
4451,Comedy|Drama|Romance,2001,1641013200
4452,Comedy,2001,1641013200
4453,Documentary|IMAX,2000,1641013200
4454,Animation|Drama|Sci-Fi|IMAX,1998,1641013200
4458,Documentary|IMAX,1994,1641013200
4459,Documentary|IMAX,1997,1641013200
4462,Comedy|Fantasy,1988,1641013200
4463,Drama|War,1988,1641013200
4464,Comedy|Drama|Romance,1988,1641013200
4465,Drama,1988,1641013200
4466,Action|Crime|Drama,1988,1641013200
4467,Adventure|Comedy|Fantasy,1988,1641013200
4470,Drama,1988,1641013200
4471,Comedy|Romance,1988,1641013200
4473,Drama|War,1988,1641013200
4474,Comedy|Drama|Musical,1988,1641013200
4475,Drama|War,1988,1641013200
4476,Comedy,1988,1641013200
4477,Adventure|Children|Comedy,1988,1641013200
4478,Comedy|Drama,1988,1641013200
4480,Horror|Sci-Fi,1988,1641013200
4482,Drama,1988,1641013200
4483,Comedy,1988,1641013200
4484,Drama,1988,1641013200
4487,Drama|Romance,1988,1641013200
4488,Action|Crime|Drama,1988,1641013200
4489,Comedy|Romance,1988,1641013200
4490,Comedy,1988,1641013200
4492,Comedy|Sci-Fi,1986,1641013200
4495,Comedy|Romance,1988,1641013200
4496,Film-Noir|Mystery|Thriller,1988,1641013200
4497,Action|Comedy|Horror|Sci-Fi,1988,1641013200
4498,Action|Crime|Thriller,1988,1641013200
4499,Comedy,1988,1641013200
4500,Comedy|Drama,1988,1641013200
4502,Children|Comedy,1988,1641013200
4504,Comedy,1988,1641013200
4505,Drama|Romance,1988,1641013200
4506,Crime|Mystery|Thriller,1988,1641013200
4508,Drama,1988,1641013200
4509,Comedy,1988,1641013200
4511,Comedy,1988,1641013200
4516,Comedy,1988,1641013200
4517,Horror|Mystery|Thriller,1988,1641013200
4518,Comedy|Horror,1988,1641013200
4519,Adventure|Animation|Children|Fantasy,1988,1641013200
4520,Comedy,1988,1641013200
4521,Drama,1988,1641013200
4522,Mystery|Romance|Thriller,1988,1641013200
4523,Comedy|Drama|Fantasy,1988,1641013200
4524,Comedy,1988,1641013200
4526,Comedy|Romance|Sci-Fi,1988,1641013200
4527,Comedy|Romance,1988,1641013200
4529,Comedy|Drama,1987,1641013200
4531,Action,1988,1641013200
4533,Comedy|Horror|Sci-Fi,1985,1641013200
4534,Adventure|Drama|Western,1988,1641013200
4535,Drama|Romance|Western,1982,1641013200
4537,Drama,1988,1641013200
4541,Horror,1988,1641013200
4544,Comedy|Sci-Fi,1988,1641013200
4545,Comedy|Sci-Fi,1986,1641013200
4546,Drama|Thriller,1988,1641013200
4552,Action|Horror|Sci-Fi|Thriller,1988,1641013200
4553,Action|Sci-Fi|Thriller,1988,1641013200
4557,Drama,1988,1641013200
4558,Comedy,1988,1641013200
4562,Comedy|Mystery,1988,1641013200
4563,Comedy,1988,1641013200
4564,Drama|Fantasy|Romance,1989,1641013200
4565,Action|Adventure,1985,1641013200
4568,Action,1989,1641013200
4571,Adventure|Comedy|Sci-Fi,1989,1641013200
4572,Action|Crime|Drama,1989,1641013200
4573,Comedy|Drama,1989,1641013200
4574,Action|Thriller,1989,1641013200
4577,Drama|War,1989,1641013200
4578,Comedy|Romance,1989,1641013200
4580,Action|Sci-Fi,1989,1641013200
4581,Drama,1989,1641013200
4583,Action|Comedy,1989,1641013200
4584,Comedy|Drama|Romance,1989,1641013200
4585,Comedy,1989,1641013200
4587,Comedy|Musical|Sci-Fi,1988,1641013200
4589,Drama|Musical|Mystery,1983,1641013200
4591,Adventure|Comedy|Fantasy,1989,1641013200
4593,Comedy,1989,1641013200
4594,Action|War,1989,1641013200
4595,Drama,1989,1641013200
4597,Action|Drama|Mystery,1989,1641013200
4599,Drama,1989,1641013200
4600,Comedy|Drama,1989,1641013200
4602,Comedy|Crime|Romance,1989,1641013200
4603,Comedy|Romance,1989,1641013200
4605,Comedy|Fantasy,1989,1641013200
4608,Crime|Drama,1989,1641013200
4610,Comedy|Crime|Mystery|Thriller,1989,1641013200
4611,Crime|Drama,1989,1641013200
4612,Drama,1989,1641013200
4613,Action|Comedy|Crime,1989,1641013200
4614,Action,1989,1641013200
4615,Drama,1989,1641013200
4616,Drama,1989,1641013200
4617,Comedy,1989,1641013200
4619,Comedy,1989,1641013200
4621,Comedy|Romance,1989,1641013200
4622,Comedy,1989,1641013200
4623,Comedy,1989,1641013200
4624,Animation|Comedy|Musical,1989,1641013200
4625,Drama|Sci-Fi|Thriller,1989,1641013200
4626,Drama|Romance|Sci-Fi,1989,1641013200
4628,Comedy|Drama,1989,1641013200
4629,Action|Crime|Thriller,1989,1641013200
4630,Action,1989,1641013200
4632,Action|Thriller,1989,1641013200
4634,Adventure|Comedy,1989,1641013200
4635,Action|Comedy|Drama,1989,1641013200
4636,Action,1989,1641013200
4638,Action|Adventure|Sci-Fi|Thriller,2001,1641013200
4639,Comedy|Romance,2001,1641013200
4640,Action|Crime|Thriller,2000,1641013200
4641,Comedy|Drama,2001,1641013200
4642,Comedy|Drama|Musical,2000,1641013200
4643,Action|Adventure|Drama|Sci-Fi,2001,1641013200
4644,Comedy|Drama|Romance,2000,1641013200
4645,Crime|Horror|Thriller,1997,1641013200
4646,Comedy|Drama,2000,1641013200
4649,Comedy,2001,1641013200
4653,Adventure|Comedy,1989,1641013200
4654,Action|Drama,1989,1641013200
4658,Drama|Horror|Mystery|Thriller,1989,1641013200
4660,Comedy,1989,1641013200
4661,Crime|Drama|Thriller,1989,1641013200
4662,Comedy|Crime,1989,1641013200
4663,Comedy,1989,1641013200
4666,Comedy,1989,1641013200
4670,Horror|Thriller,1987,1641013200
4671,Drama,1989,1641013200
4672,Comedy|Romance,1989,1641013200
4673,Action|Comedy|Crime|Thriller,1989,1641013200
4675,Action|Comedy,1989,1641013200
4676,Comedy,1989,1641013200
